"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Letpangon","0","0","0","Thayagon",0,"0","0",0,187,NA,"Thayagon",95.832886,17.63048,217,217,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Letpangon","0","0","0","Shanzu",0,"0","0",0,18,NA,"Shanzu",95.856097,17.639768,21,21,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Letpangon","0","0","0","Bonmwezagyaung",0,"0","0",0,43,NA,"Bonmwezagyaung",95.852826,17.642585,50,50,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Gyogon","0","0","0","Gyogon",0,"0","0",0,566,NA,"Gyogon",95.863004,17.591696,657,657,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Gyogon","0","0","0","Butaya",0,"0","0",0,295,NA,"Butaya",95.873908,17.600602,342,342,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Thityagon","0","0","0","Thityagon",0,"0","0",0,350,NA,"Thityagon",95.840558,17.60351,406,406,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Thityagon","0","0","0","Launggale",0,"0","0",0,300,NA,"Launggale",95.84492,17.599875,348,348,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Thityagon","0","0","0","Dabyi",0,"0","0",0,300,NA,"Dabyi",95.845011,17.592696,348,348,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Thityagon","0","0","0","Kwingyi",0,"0","0",0,350,NA,"Kwingyi",95.829563,17.601511,406,406,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Thityagon","0","0","0","Owndawzu",0,"0","0",0,150,NA,"Owndawzu",95.830017,17.605236,174,174,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Chigyikwin","0","0","0","Chigyikwin",0,"0","0",0,450,NA,"Chigyikwin",95.889356,17.581155,522,522,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Chigyikwin","0","0","0","Kanthonzint",0,"0","0",0,300,NA,"Kanthonzint",95.890265,17.60042,348,348,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Chigyikwin","0","0","0","Okpozu",0,"0","0",0,270,NA,"Okpozu",95.885267,17.590697,313,313,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Chigyikwin","0","0","0","Lugyi",0,"0","0",0,180,NA,"Lugyi",95.883995,17.594059,209,209,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Chigyikwin","0","0","0","Potha_i_asu",0,"0","0",0,280,NA,"Potha_i_asu",95.877452,17.576066,325,325,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Chanthagon","0","0","0","Thayetpyugan",0,"0","0",0,98,NA,"Thayetpyugan",95.886994,17.624229,114,114,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Magyikwin","0","0","0","Magyikwin",0,"0","0",0,489,NA,"Magyikwin",95.821293,17.584245,568,568,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Magyikwin","0","0","0","Leikin",0,"0","0",0,189,NA,"Leikin",95.805209,17.600874,219,219,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Magyikwin","0","0","0","Leikin Ale",0,"0","0",0,64,NA,"Leikin Ale",95.798259,17.600563,74,74,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Magyikwin","0","0","0","Leikin Ashe",0,"0","0",0,40,NA,"Leikin Ashe",95.801937,17.59933,46,46,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Magyikwin","0","0","0","Zigongale",0,"0","0",0,40,NA,"Zigongale",95.822293,17.594695,46,46,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Taungboshe","0","0","0","Taungboshe",0,"0","0",0,232,NA,"Taungboshe",95.843284,17.570069,269,269,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Taungboshe","0","0","0","Sabyuzu",0,"0","0",0,361,NA,"Sabyuzu",95.84074,17.581064,419,419,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Taungboshe","0","0","0","Kayanzu",0,"0","0",0,25,NA,"Kayanzu",95.811286,17.580719,29,29,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Taungboshe","0","0","0","Kawpyinkwin",0,"0","0",0,245,NA,"Kawpyinkwin",95.852371,17.584245,284,284,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
