"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Kyauk Tan","16011007","614","4331","Hway Lon",16011007001,"22","26",112,112,NA,"Hway Lon",97.2579074,20.9453209,124,124,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Kyauk Tan","16011007","614","4331","Kyauk Tan",16011007002,"28","41",231,231,NA,"Kyauk Tan",97.3047713,20.9116306,255,255,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Kyauk Tan","16011007","614","4331","Lin Hoi",16011007003,"325","350",1532,1532,NA,"Lin Hoi",97.2479872,20.9686459,1691,1691,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Sa Ngaw","16011008","614","4331","Nam Hu",16011008001,"42","53",214,214,NA,"Nam Hu",97.3103864,20.7554894,236,236,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Sa Ngaw","16011008","651","4794","Kho Chae",16011008002,"62","73",283,283,NA,"Kho Chae",97.2932173,20.7707148,312,312,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Sa Ngaw","16011008","655","4794","Bam Sout",16011008003,"36","56",203,203,NA,"Bam Sout",97.2681656,20.7822688,224,224,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Sa Ngaw","16011008","655","4794","Hte Vwar",16011008004,"13","15",78,78,NA,"Hte Vwar",97.283391,20.7998698,86,86,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Sa Ngaw","16011008","655","4794","Hte Lin",16011008005,"35","48",188,188,NA,"Hte Lin",97.2827431,20.8011656,207,207,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Sa Ngaw","16011008","655","4797","Mout Ka Thaung",16011008006,"33","47",173,173,NA,"Mout Ka Thaung",97.2728088,20.8075365,191,191,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","655","4794","Kyu Mone",16011009001,"30","25",103,103,NA,"Kyu Mone",97.2271327,20.6942639,114,114,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Hway Tet",16011009002,"58","45",226,226,NA,"Hway Tet",97.2380388,20.699663,249,249,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Htan Al",16011009003,"52","46",184,184,NA,"Htan Al",97.2690295,20.7008508,203,203,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Ban Kun",16011009004,"319","390",1460,1460,NA,"Ban Kun",97.3062831,20.6664047,1611,1611,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Kyauk Ka Char",16011009005,"30","38",125,125,NA,"Kyauk Ka Char",97.3046634,20.65863,138,138,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Pan Lhan",16011009006,"75","81",325,325,NA,"Pan Lhan",97.3043394,20.7362687,359,359,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","San Hpu",16011009007,"89","101",312,312,NA,"San Hpu",97.3036915,20.6800104,344,344,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Pan Tha Kwyar",16011009008,"47","60",246,246,NA,"Pan Tha Kwyar",97.283546,20.732263,271,271,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Ho Nar",16011009009,"47","61",155,155,NA,"Ho Nar",97.3120061,20.7387523,171,171,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","San Hpu","16011009","459","3966","Line Kan",16011009010,"32","40",201,201,NA,"Line Kan",97.3090906,20.705602,222,222,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lon Hay","16011010","459","3966","Kone Taw",16011010001,"20","35",177,177,NA,"Kone Taw",97.2553158,20.6350901,195,195,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lon Hay","16011010","833","4866","Nam Po So Ho",16011010002,"31","38",165,165,NA,"Nam Po So Ho",97.2064002,20.618137,182,182,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
