State,State_Code,District,District_C,Township,Township_C,VillageTra,VT_Code,VT_HH,VT_Pop,Village,Village_Co,Village_HH,Village_Fa,Village_Po,Pop_2001,Pop_2013,Name,Longitude,Latitude,Population,Pop_2011,pop_g_u,pop_g_r,ho_size_u,ho_size_r,mg_fl_cl,gr_ml_cm,Source
Kachin,9,Banmaw,902,Moemouk,90209,Chyan hkan dut(Kha Hkan dut),9020904,101,610,Chyan hkan dut(Kha Hkan dut),9020904001,53,56,346,346,,Chyan hkan dut(Kha Hkan dut),97.3870854,24.3128643,397,397,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Moemouk,90209,Chyan hkan dut(Kha Hkan dut),9020904,101,610,Hka htu,9020904002,31,31,165,165,,Hka htu,97.3772452,24.3151882,189,189,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Moemouk,90209,Chyan hkan dut(Kha Hkan dut),9020904,101,610,Fa yaut,9020904003,17,17,99,99,,Fa yaut,97.3787273,24.3155745,114,114,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Moemouk,90209,Kon ga don,9020905,70,411,Kon ga don,9020905001,52,52,293,293,,Kon ga don,97.410153,24.3356529,336,336,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Moemouk,90209,Kon ga don,9020905,70,411,Eulinyan,9020905002,18,18,118,118,,Eulinyan,97.4174071,24.3398539,135,135,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Moemouk,90209,Prangh dung(Payan hkudon),9020907,142,947,Bum saw,9020907003,18,18,113,113,,Bum saw,97.4984089,24.3678357,130,130,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Moemouk,90209,Kalanchat(Kalan-kyat),90209043,50,236,Kalanchat(Kalan-kyat),9020943001,17,17,68,68,,Kalanchat(Kalan-kyat),97.4433439,24.3512988,78,78,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Mann khom,9020304,132,605,Mann khom,9020304001,132,132,605,605,,Mann khom,97.291344,24.2363367,694,694,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Si in,9020308,156,968,Si in,9020308001,156,156,968,968,,Si in,97.2956082,24.242074,1110,1110,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Nan-hpa,9020319,430,3262,Nan-hpa,9020319001,322,327,2447,2447,,Nan-hpa,97.2595562,24.2955705,2806,2806,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Nan-hpa,9020319,430,3262,Sein pan gon,9020319002,108,108,815,815,,Sein pan gon,97.2527335,24.295648,935,935,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Shwe kyi na,9020320,360,3101,Shwe kye nar,9020320001,360,367,3101,3101,,Shwe kye nar,97.242109,24.2957218,3557,3557,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Thain lin,9020322,340,2249,Thain lin,9020322001,340,340,2249,2249,,Thain lin,97.2560868,24.1818185,2579,2579,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Kone ma hut,9020323,320,1551,Kone ma hut,9020323001,210,210,764,764,,Kone ma hut,97.2331101,24.2244721,876,876,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Kone ma hut,9020323,320,1551,Poe da wa,9020323002,110,110,787,787,,Poe da wa,97.2466902,24.2210495,903,903,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Kan gyi ga bar ni,9020326,230,1250,Ga bar ni(Kangyi),9020326001,70,70,388,388,,Ga bar ni(Kangyi),97.2542535,24.2058952,445,445,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Kan thar,9020340,70,555,Kan thar,9020340001,70,70,555,555,,Kan thar,97.1779302,24.2050104,637,637,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Lat pan tean,9020341,100,912,Lat pan tean,9020341001,50,50,945,945,,Lat pan tean,97.1627698,24.1982228,1084,1084,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Kyaut eght,9020345,323,2448,Kyaut eght,9020345001,102,102,840,840,,Kyaut eght,97.1065073,24.1719048,963,963,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,Kyaut eght,9020345,323,2448,Naung mo,9020345002,118,118,903,903,,Naung mo,97.1085661,24.1762283,1036,1036,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Banmaw,90203,2-(mile) Aung thar,9020346,140,1055,2-(mile) Aung thar,9020346001,140,140,1055,1055,,2-(mile) Aung thar,97.2600998,24.2659342,1210,1210,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Mansi,90210,NanMaPwe,9021002,167,1033,GaYaYan,9021002002,42,50,276,276,,GaYaYan,97.2900998,24.1487267,317,317,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Mansi,90210,NanMaPwe,9021002,167,1033,MeTonGon,9021002003,27,34,162,162,,MeTonGon,97.2743803,24.1666313,186,186,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Kyunpinthar,9010203,275,1270,Shansu,9010203003,78,80,350,350,,Shansu,96.9355415,25.3127628,401,401,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Aungthar,9010212,73,419,Aungthar,9010212001,73,82,419,419,,Aungthar,96.8918432,25.2957752,481,481,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Sarmhaw,9010216,1932,10998,Sarmhaw,9010216001,1043,1208,6516,6516,,Sarmhaw,96.79993,25.23316,7473,7473,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Sarmhaw,9010216,1932,10998,Phyonthonelone (**),9010216003,204,220,1020,1020,,Phyonthonelone (**),96.778979,25.271086,1170,1170,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Sarmhaw,9010216,1932,10998,Ka nyin mying,9010216004,365,390,2005,2005,,Ka nyin mying,96.780126,25.27208,2300,2300,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Kawaryan,9010217,82,411,Kawaryan,9010217001,82,90,411,411,,Kawaryan,96.7835668,25.2750621,471,471,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Taungni,9010218,658,3162,Taungni,9010218001,405,480,1982,1982,,Taungni,96.7344772,25.1815471,2273,2273,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Taungni,9010218,658,3162,Htee-chyint,9010218002,253,268,1180,1180,,Htee-chyint,96.7392902,25.1864736,1353,1353,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Nanmana,9010219,160,768,Nanmana,9010219001,160,180,768,768,,Nanmana,96.700108,25.1574548,881,881,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Pintthar,9010220,233,1285,Pintthar  (***),9010220001,93,100,465,465,,Pintthar  (***),96.7004216,25.1574896,533,533,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Pintthar,9010220,233,1285,Ywarthitgyone,9010220002,62,77,430,430,,Ywarthitgyone,96.6898866,25.1593515,493,493,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Pintthar,9010220,233,1285,Hco gar kwen,9010220003,78,85,390,390,,Hco gar kwen,96.6901385,25.153683,447,447,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Theikwargyone,9010222,93,456,Thikwagon,9010222001,93,100,456,456,,Thikwagon,96.6697154,25.1387184,523,523,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Ingynngyone,9010223,97,533,Ingynngyone,9010223001,97,103,533,533,,Ingynngyone,96.6478346,25.1226918,611,611,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Pinbaw,9010224,2737,15240,Pinbaw,9010224001,1193,1230,7835,7835,,Pinbaw,96.6396,25.0958727,8986,8986,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Pinbaw,9010224,2737,15240,Yeatwingyone,9010224004,320,350,740,740,,Yeatwingyone,96.6397489,25.0965863,849,849,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Pinbaw,9010224,2737,15240,Pinlon,9010224005,204,232,1025,1025,,Pinlon,96.6432472,25.1188868,1176,1176,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Koungtangyi,9010225,140,720,Koungtangyi,9010225001,90,110,495,495,,Koungtangyi,96.6262586,25.0800692,568,568,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Koungtangyi,9010225,140,720,Laythargyone,9010225002,50,55,225,225,,Laythargyone,96.6295447,25.077129,258,258,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Thoneyaepouk,9010226,330,1501,Pwintphyu,9010226002,100,108,440,440,,Pwintphyu,96.6092226,25.0623415,505,505,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Namti,9010228,1670,7402,Namti,9010228001,1670,1800,7402,7402,,Namti,97.0058921,25.3626757,8489,8489,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Thahtaygyone,9010229,405,1838,Thahtaygyone,9010229001,190,222,950,950,,Thahtaygyone,96.9425389,25.3447793,1090,1090,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Thahtaygyone,9010229,405,1838,Kalagyone,9010229002,110,128,418,418,,Kalagyone,96.9333988,25.3452327,479,479,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Thahtaygyone,9010229,405,1838,Saitthar,9010229003,105,129,470,470,,Saitthar,96.9443512,25.3467661,539,539,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Myadoung,9010230,320,1180,Madon(Mya Daung),9010230001,200,234,700,700,,Madon(Mya Daung),97.0271986,25.3902721,803,803,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Myadoung,9010230,320,1180,Nanthlaing,9010230002,120,136,480,480,,Nanthlaing,97.036591,25.3947024,551,551,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Kanhla,9010231,388,2133,Kanhla,9010231001,388,430,2133,2133,,Kanhla,97.0071735,25.3581964,2446,2446,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Seadinyan,9010232,98,520,Seadinyan,9010232001,98,114,520,520,,Seadinyan,96.9915708,25.4005104,596,596,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Myothitgyi,9010233,295,1314,Myothitgyi,9010233001,115,123,630,630,,Myothitgyi,97.0511634,25.4097602,723,723,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Myothitgyi,9010233,295,1314,Madontgyi,9010233002,115,123,630,630,,Madontgyi,97.0590402,25.4083926,723,723,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Langwa,9010234,687,4963,Langwa,9010234001,687,790,4963,4963,,Langwa,97.0065985,25.348333,5692,5692,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Nyaungthaw,9010235,72,360,Nyaungthaw,9010235001,72,85,360,360,,Nyaungthaw,96.9738303,25.4097373,413,413,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myintkyina,901,Moekaung,90102,Mayan,9010237,1495,8777,Mathankaung,9010237004,200,210,910,910,,Mathankaung,97.1997839,25.3846683,1044,1044,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Pin-lon,9010401,542,3140,Pin-lon,9010401001,140,143,952,952,,Pin-lon,96.193092,24.5587376,1092,1092,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Pin-lon,9010401,542,3140,Nant-se-aung,9010401002,100,104,505,505,,Nant-se-aung,96.2055932,24.5518859,579,579,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Pin-lon,9010401,542,3140,Tha-ya-gon,9010401004,110,112,551,551,,Tha-ya-gon,96.1893657,24.5340958,632,632,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Pin-lon,9010401,542,3140,Maw-he,9010401005,72,72,317,317,,Maw-he,96.1969385,24.5782106,364,364,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Mawhan,9010402,700,7112,Maw-han,9010402001,469,486,5390,5390,,Maw-han,96.2136469,24.6366297,6182,6182,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Mawhan,9010402,700,7112,Maw-pin,9010402002,231,239,1722,1722,,Maw-pin,96.2251864,24.6375913,1975,1975,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Kadu,9010403,130,964,Ka-du,9010403001,130,132,964,964,,Ka-du,96.2838459,24.7420485,1106,1106,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Nan-pok,9010406,358,1828,Pin-ye-hla,9010406002,127,112,606,606,,Pin-ye-hla,96.3458711,24.7604397,695,695,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Ywa-thit-gon,9010407,378,2358,Ywa-thit-gon,9010407001,163,163,1121,1121,,Ywa-thit-gon,96.3919092,24.7897694,1286,1286,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Ywa-thit-gon,9010407,378,2358,Kandaw-gon,9010407002,95,95,641,641,,Kandaw-gon,96.3883031,24.7833986,735,735,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Ywa-thit-gon,9010407,378,2358,Tan-ta-bin,9010407003,87,87,406,406,,Tan-ta-bin,96.3969578,24.7946978,466,466,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Ywa-thit-gon,9010407,378,2358,Ar-hta-we,9010407004,33,33,190,190,,Ar-hta-we,96.3994821,24.8086414,218,218,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Ingyin-gon,9010409,273,1634,Ingyin-gon,9010409001,85,88,510,510,,Ingyin-gon,96.3765231,24.8002272,585,585,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Ingyin-gon,9010409,273,1634,Sin-bo-gon,9010409004,30,32,174,174,,Sin-bo-gon,96.3732776,24.7896492,200,200,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Nyaung-gon,9010410,288,2103,Nyaung-gon,9010410001,110,115,868,868,,Nyaung-gon,96.4020063,24.8271528,996,996,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010410,288,2103,Myaung-ywa,9010410002,107,110,739,739,,Myaung-ywa,96.4030882,24.8153729,848,848,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010410,288,2103,Kwin-gyi,9010410003,71,80,496,496,,Kwin-gyi,96.416551,24.8294367,569,569,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Pin-hel,9010411,475,3386,Pin-hel,9010411001,360,379,2373,2373,,Pin-hel,96.3393868,24.8192467,2722,2722,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010412,1127,8378,Ohn-san-sai,9010412002,172,180,1480,1480,,Ohn-san-sai,96.4195561,24.8478279,1697,1697,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010412,1127,8378,Mya-thi-dar,9010412004,78,78,771,771,,Mya-thi-dar,96.3532036,24.8445824,884,884,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010412,1127,8378,Tha-yet-gon,9010412007,173,178,1353,1353,,Tha-yet-gon,96.349357,24.8402551,1552,1552,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010412,1127,8378,Be-lu(suse),9010412008,158,163,733,733,,Be-lu(suse),96.3565693,24.8419379,841,841,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Nyaungbintha,9010413,341,2996,Nyaung-bin-tha,9010413001,125,125,1120,1120,,Nyaung-bin-tha,96.4312159,24.83725,1285,1285,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010413,341,2996,Let-pan-tan,9010413002,86,86,590,590,,Let-pan-tan,96.4290522,24.8513138,677,677,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010413,341,2996,Pha-ya-gwin(gon),9010413003,50,50,331,331,,Pha-ya-gwin(gon),96.4326583,24.8427793,380,380,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010413,341,2996,Kha-yu-chaung,9010413004,80,85,955,955,,Kha-yu-chaung,96.4357836,24.869705,1095,1095,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Nanma(Nyaung-gon)),9010414,1611,12003,Nanma(Nyaung-gon)),9010414001,397,397,2593,2593,,Nanma(Nyaung-gon)),96.4398591,24.8740946,2974,2974,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010414,1611,12003,Myo-ma,9010414002,312,312,2062,2062,,Myo-ma,96.4435969,24.8783597,2365,2365,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010414,1611,12003,Shan-su,9010414003,318,318,2104,2104,,Shan-su,96.4423949,24.8789607,2413,2413,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010414,1611,12003,Nyaung-lay-bin,9010414004,16,16,85,85,,Nyaung-lay-bin,96.4380675,24.8679019,97,97,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010414,1611,12003,Nan-khan,9010414005,324,324,3700,3700,,Nan-khan,96.4474434,24.8846103,4244,4244,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,,9010414,1611,12003,Thar-ya-gon,9010414006,124,124,730,730,,Thar-ya-gon,96.4425151,24.8854517,837,837,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Taung-in,9010416,160,530,Taung-in,9010416001,95,95,298,298,,Taung-in,96.4475179,24.8643716,342,342,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Leme,9010418,862,5862,Kyun-bin-tha,9010418004,90,93,847,847,,Kyun-bin-tha,96.4503305,24.9170724,971,971,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Moehnin,90104,Leme,9010418,862,5862,Nan-ma-gyi,9010418006,95,98,550,550,,Nan-ma-gyi,96.460249,24.9253625,631,631,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Alan,9010102,545,4833,Alan,9010102001,96,96,918,918,,Alan,97.4947584,25.554604,1053,1053,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Alan,9010102,545,4833,Chingcranghk,9010102002,41,41,380,380,,Chingcranghk,97.5058916,25.6532996,436,436,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Alan,9010102,545,4833,Dongran,9010102003,120,120,1000,1000,,Dongran,97.4895334,25.562273,1147,1147,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Alan,9010102,545,4833,Euvyet,9010102004,160,160,1316,1316,,Euvyet,97.4878763,25.5392956,1509,1509,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Alan,9010102,545,4833,Lamonzwut,9010102005,23,23,300,300,,Lamonzwut,97.4816901,25.5254871,344,344,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Alan,9010102,545,4833,Longarzwut,9010102006,35,35,209,209,,Longarzwut,97.5115718,25.6193299,240,240,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Naungnan,9010103,448,4438,Naungnan,9010103001,150,150,0,0,,Naungnan,97.4519287,25.4893602,0,0,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Naungnan,9010103,448,4438,Gotnan,9010103003,65,65,0,0,,Gotnan,97.4617203,25.5039048,0,0,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Naungnan,9010103,448,4438,Salmine,9010103004,177,177,0,0,,Salmine,97.4675573,25.5059503,0,0,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Naungnan,9010103,448,4438,Labangozana,9010103006,60,60,600,600,,Labangozana,97.4487151,25.4730539,688,688,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Padaukmying,9010104,485,3535,Padaukmying,9010104001,97,148,1318,1318,,Padaukmying,97.4317268,25.4799235,1512,1512,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Myitkyina,901,Myitkyina,90101,Nankwi,9010106,458,3993,Nankwi,9010106001,458,457,3993,3993,,Nankwi,97.3515541,25.4297077,4580,4580,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Naung mo,9020801,234,2131,Naung mo,9020801001,131,131,1194,1194,,Naung mo,96.9130186,24.1383091,1369,1369,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Thin baw inn,9020802,283,2255,Thin baw inn,9020802001,191,191,1521,1521,,Thin baw inn,96.8504104,24.1915752,1744,1744,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Moe sit,9020803,285,1817,Moe sit,9020803001,206,206,1315,1315,,Moe sit,96.8315527,24.2108559,1508,1508,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Moe sit,9020803,285,1817,Pouk kyoune,9020803002,79,79,502,502,,Pouk kyoune,96.8355475,24.2090816,576,576,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Yae lell,9020804,365,2607,Yae lell,9020804001,365,365,2607,2607,,Yae lell,96.8208135,24.2242555,2990,2990,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Kyauk gyi,9020825,406,2724,Kyauk gyi,9020825001,201,202,1347,1347,,Kyauk gyi,96.7294827,24.3108214,1545,1545,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Kyauk gyi,9020825,406,2724,Pouk gyone,9020825002,70,70,470,470,,Pouk gyone,96.7430468,24.3082305,539,539,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Bamaw,902,Shwegu,90208,Kyauk gyi,9020825,406,2724,Kyauktalone,9020825004,60,60,403,403,,Kyauktalone,96.7776368,24.2904746,462,462,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,,,,,,,,,,,,,,38751,,Bhamo,97.234444,24.255,44443,44443,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,,,,,,,,,,,,,,8054,,Mansi,97.293056,24.119722,9237,9237,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,,,,,,,,,,,,,,35438,,Mogaung,96.940278,25.302778,40644,40644,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,,,,,,,,,,,,,,28803,,Mohnyin,96.373333,24.779167,33034,33034,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,,,,,,,,,,,,,,34000,,Momauk,97.345833,24.256111,38994,38994,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,,,,,,,,,,,,,,43904,,Shwegu,96.806111,24.206944,50353,50353,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,,,,,,,,,,,,,,20933,,Waingmaw,97.442778,25.351111,24008,24008,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Mon,13,Thahton,1302,Belin,130203,A-lu,0,0,0,Aluanaukywa,13020314001,0,0,0,1978,,Aluanaukywa,97.1572878,17.2515768,2409,2409,0.0118,0.0132,5.41,7.08,1,19,DRD
Mon,13,Thahton,1302,Belin,130203,A-lu,0,0,0,Aluywagyi,13020314002,0,0,0,506,,Aluywagyi,97.1643786,17.2596806,616,616,0.0118,0.0132,5.41,7.08,1,19,DRD
Mon,13,Thahton,1302,Belin,130203,A-lu,0,0,0,Aluywalay,13020314003,0,0,0,590,,Aluywalay,97.1708362,17.2613266,719,719,0.0118,0.0132,5.41,7.08,1,19,DRD
Mon,13,Thahton,1302,Belin,130203,Hnin-pa-lel,0,0,0,Butergon,13020316003,0,0,0,636,,Butergon,97.2366791,17.1891528,775,775,0.0118,0.0132,5.41,7.08,1,19,DRD
